,0
578,2.545215e-09
579,-8.752220e-10
580,-5.735112e-09
581,2.721567e-10
582,-3.869241e-09
583,-3.504662e-10
584,-6.461423e-10
585,7.290857e-10
586,-1.080609e-08
587,-4.823701e-10
588,-8.308854e-10
589,1.221291e-09
590,-3.183283e-09
591,0.000000e+00
592,-2.405330e-04
593,-1.086970e-08
594,-8.437587e-10
595,9.254879e-09
596,2.124604e-10
597,-3.019612e-09
598,1.178176e-10
599,-1.801485e-09
600,7.212909e-10
601,-7.767951e-10
602,5.203281e-10
603,-1.315620e-09
604,7.283765e-11
605,-4.540892e-09
606,1.467055e-09
607,-2.721928e-09
608,8.119983e-10
609,1.955073e-09
610,-8.308252e-10
611,5.422252e-09
612,-7.163048e-09
613,5.852572e-09
614,-1.675151e-09
615,4.101691e-09
616,-1.667690e-09
617,4.614757e-09
618,-1.065312e-08
619,-3.974464e-09
620,6.520935e-09
621,1.863861e-09
622,-3.255793e-09
623,-1.263985e-10
624,7.752717e-10
625,9.855856e-10
626,-1.585547e-08
627,9.462985e-10
628,5.978985e-09
629,-3.985356e-10
630,2.355012e-09
631,6.543550e-10
632,-1.426929e-08
633,2.491833e-09
634,-1.330742e-08
635,7.792424e-10
636,-1.207542e-09
637,1.636795e-10
638,-1.161190e-09
639,4.405077e-10
640,-1.081356e-09
641,-1.995821e-10
642,3.293028e-09
643,-1.659425e-09
644,1.176429e-09
645,-2.498600e-09
646,-1.362021e-09
647,0.000000e+00
648,-2.597926e-06
649,1.990775e-10
650,5.960304e-11
651,-4.670309e-10
652,-2.417753e-11
653,6.087277e-11
654,-9.037412e-11
655,4.257452e-10
656,-9.661928e-11
657,8.147217e-10
658,-7.782935e-11
659,2.452653e-10
660,1.164965e-10
661,-6.479414e-10
662,-1.299077e-10
663,1.078175e-09
664,-5.586672e-11
665,-1.481242e-10
666,-1.087213e-10
667,-8.411881e-13
668,5.566051e-11
669,-7.240921e-10
670,3.182312e-12
671,4.272735e-10
672,-1.413307e-10
673,3.144239e-10
674,-1.335555e-10
675,9.924818e-10
676,-1.723756e-10
677,8.963305e-10
678,-6.991750e-10
679,9.150513e-10
680,1.449830e-10
681,-3.167716e-10
682,5.008236e-10
683,-1.649874e-10
684,7.853770e-10
685,-1.228134e-09
686,-6.320146e-10
687,5.319714e-10
688,7.923583e-10
689,3.204442e-10
690,3.379135e-10
691,-2.415334e-10
692,-3.999618e-11
693,-2.642239e-10
694,-2.269093e-11
695,1.175113e-11
696,1.096613e-10
697,-1.640633e-11
698,3.572271e-10
699,-4.017778e-10
700,4.548818e-10
701,1.382019e-10
702,-1.459695e-09
703,-6.140601e-11
704,-2.031432e-10
705,8.581449e-10
706,-1.390596e-09
707,6.165289e-10
708,1.899629e-10
709,2.085017e-10
710,1.230262e-09
711,1.038926e-10
712,-9.933677e-10
713,-1.253986e-10
714,5.771756e-11
715,-1.449060e-10
716,1.288325e-09
717,-6.494266e-11
718,-3.624471e-11
719,1.478323e-10
720,1.543703e-10
721,-3.787384e-10
722,-4.339583e-10
723,4.488962e-10
724,-2.053753e-10
725,5.805708e-10
726,-4.691891e-10
727,3.385188e-10
728,-5.340977e-11
729,1.769303e-10
730,4.395594e-10
731,1.117661e-10
732,-2.557949e-09
733,-1.034977e-09
734,8.191365e-10
735,3.110201e-10
736,-3.391693e-10
737,2.942665e-10
738,-1.111906e-09
739,1.134785e-10
740,-1.616173e-08
741,-1.430855e-10
742,8.149459e-10
743,-3.682148e-10
744,9.562324e-10
745,3.126814e-10
746,-2.276464e-10
747,-2.812624e-10
748,2.977521e-10
749,-4.544886e-10
750,1.993361e-09
751,2.426405e-10
752,-4.663184e-09
753,0.000000e+00
754,-2.361398e-06
755,4.566276e-10
756,-2.696780e-11
757,1.174783e-10
758,-4.232589e-11
759,2.379946e-10
760,-7.250658e-11
761,2.466115e-10
762,3.657863e-11
763,-3.873826e-10
764,1.005594e-11
765,-4.804227e-10
766,1.130518e-10
767,4.234128e-11
768,3.194106e-11
769,-5.891096e-11
770,1.354841e-10
771,-1.379338e-09
772,6.388429e-10
773,-1.254722e-10
774,1.070176e-10
775,-1.011289e-09
776,3.995436e-10
777,-1.710434e-10
778,9.869109e-11
779,3.329434e-10
780,1.848175e-11
781,5.767159e-10
782,-3.017109e-10
783,-1.025523e-10
784,3.337323e-10
785,4.774101e-10
786,-4.267349e-11
787,1.871230e-10
788,-1.406188e-10
789,1.055028e-09
790,-8.517266e-11
791,-1.012739e-10
792,1.616205e-11
793,-9.913375e-10
794,1.290754e-10
795,-7.306161e-10
796,2.569661e-10
797,-5.625250e-10
798,3.601840e-10
799,-9.824779e-10
800,-1.805505e-11
801,-1.814182e-10
802,-7.965364e-11
803,7.043581e-10
804,-2.828547e-10
805,1.008709e-09
806,4.267779e-12
807,-6.459807e-12
808,4.486757e-11
809,-4.897393e-10
810,-3.314429e-11
811,5.771452e-10
812,1.008627e-10
813,-1.008753e-10
814,4.547954e-11
815,1.227930e-09
816,9.925019e-13
817,-7.723538e-10
818,1.089936e-10
819,-4.580074e-10
820,-1.189204e-11
821,6.530202e-10
822,-2.427883e-11
823,2.133479e-11
824,3.994508e-11
825,-6.666893e-09
826,-2.201826e-10
827,-2.211124e-09
828,-1.916345e-10
829,6.165294e-10
830,2.335783e-11
831,-6.509017e-11
832,1.085810e-09
833,-6.136064e-10
834,0.000000e+00
835,-3.651224e-06
836,1.113266e-10
837,4.235552e-11
838,-3.242102e-10
839,1.060354e-12
840,4.639921e-10
841,-6.485218e-11
842,-2.148155e-10
843,4.843681e-12
844,4.756068e-10
845,7.399202e-11
846,4.086635e-10
847,-1.550544e-10
848,4.045231e-10
849,-1.669023e-11
850,-1.905164e-10
851,1.864211e-10
852,-7.039552e-10
853,2.700947e-10
854,3.136486e-10
855,4.634366e-12
856,3.530249e-10
857,-2.481027e-10
858,5.534821e-10
859,-2.178308e-10
860,7.705776e-10
861,-5.929530e-10
862,5.607543e-11
863,-3.097539e-10
864,-5.376630e-10
865,2.685199e-10
866,-9.898203e-10
867,3.942818e-10
868,-6.032004e-10
869,8.400524e-10
870,2.054129e-10
871,2.617544e-10
872,-2.638492e-10
873,-3.012990e-10
874,2.226992e-10
875,9.207238e-11
876,-4.714195e-10
877,3.016318e-09
878,-1.227270e-09
879,4.283071e-10
880,-5.594292e-10
881,3.991601e-10
882,-1.126567e-10
883,6.986297e-10
884,-1.206439e-09
885,7.417603e-10
886,-2.642398e-10
887,6.845282e-10
888,-5.921057e-11
889,5.750915e-10
890,2.790821e-10
891,-2.331986e-09
892,1.146017e-10
893,4.268257e-10
894,-3.060179e-11
895,-1.226013e-09
896,1.349562e-11
897,-2.825003e-09
898,2.151265e-10
899,-3.596450e-10
900,3.169541e-11
901,2.804194e-10
902,-1.703462e-10
903,2.938591e-10
904,1.669331e-10
905,-1.184251e-10
906,-3.849798e-10
907,-1.038371e-11
908,2.177769e-10
909,3.515457e-11
910,2.207377e-10
911,-3.113727e-10
912,-1.326922e-10
913,6.325880e-11
914,-5.249715e-10
915,-7.151350e-11
916,2.300983e-10
917,-1.521709e-11
918,-3.618158e-10
919,3.600658e-09
920,-7.806087e-10
921,8.192469e-11
922,-4.464643e-11
923,-3.621788e-11
924,-4.458043e-10
925,2.346454e-10
926,1.208681e-11
927,-2.983406e-10
928,0.000000e+00
929,8.593162e-06
930,3.366945e-12
931,-9.138332e-11
932,9.355435e-11
933,4.729822e-11
934,1.663013e-10
935,-1.027157e-10
936,-3.089444e-11
937,8.596274e-11
938,8.742554e-11
939,4.928092e-11
940,1.527963e-10
941,-4.841483e-11
942,-1.873090e-10
943,3.719015e-10
944,-4.099392e-10
945,-3.871983e-12
946,3.443626e-10
947,-2.702913e-10
948,-2.846196e-10
949,2.980940e-11
950,3.422029e-10
951,-6.878366e-11
952,-2.630823e-10
953,1.280421e-10
954,-4.829665e-10
955,3.278423e-10
956,1.038935e-10
957,-7.221057e-11
958,5.506033e-11
959,6.520092e-11
960,-1.720496e-11
961,1.240579e-10
962,3.380477e-10
963,3.886778e-11
964,-1.316663e-13
965,3.639515e-10
966,6.603340e-10
967,-2.215111e-11
968,6.086305e-10
969,-9.555537e-10
970,-9.510305e-10
971,4.005256e-10
972,-3.468774e-10
973,3.114246e-10
974,4.966310e-10
975,-4.034645e-10
976,-5.266481e-11
977,-4.984950e-11
978,-3.006730e-10
979,8.022123e-11
980,3.335348e-10
981,-5.560891e-11
982,-3.242116e-11
983,1.853089e-10
984,-1.890914e-11
985,-4.650975e-11
986,3.887799e-11
987,-1.333638e-10
988,2.004709e-10
989,-3.358150e-10
990,7.068819e-11
991,2.046323e-10
992,-1.395181e-10
993,-8.346994e-10
994,1.660961e-10
995,-8.406253e-10
996,2.066080e-10
997,-1.979621e-09
998,6.586330e-10
999,-4.610211e-09
1000,2.679137e-11
1001,4.521751e-10
1002,-3.094182e-10
1003,-2.267033e-11
1004,1.082479e-09
1005,-2.448966e-10
1006,-8.359700e-10
1007,8.633159e-10
1008,1.646533e-11
1009,-5.335565e-10
1010,-5.479804e-10
1011,3.593083e-09
1012,2.102369e-10
1013,-4.421700e-10
1014,-6.906196e-10
1015,6.456842e-10
1016,-6.299459e-11
1017,2.471305e-09
1018,-7.447188e-11
1019,0.000000e+00
1020,-8.136637e-06
1021,2.412510e-10
1022,5.722020e-11
1023,-1.949882e-10
1024,1.027970e-10
1025,-1.917723e-10
1026,5.969231e-11
1027,9.166728e-11
1028,1.178859e-11
1029,-2.322043e-10
1030,2.204724e-11
1031,6.073939e-11
1032,-1.097649e-10
1033,5.515567e-11
1034,7.794362e-11
1035,-1.889085e-10
1036,5.792009e-11
1037,3.837905e-10
1038,-4.296839e-11
1039,-8.113567e-11
1040,-3.047552e-11
1041,3.951192e-11
1042,-5.585629e-12
1043,4.071769e-10
1044,2.290857e-10
1045,1.648177e-10
1046,4.843387e-11
1047,1.798629e-10
1048,-2.787874e-10
1049,-1.391093e-10
1050,-6.687497e-11
1051,-1.060297e-09
1052,2.008568e-10
1053,2.918972e-10
1054,-9.671423e-11
1055,-2.640866e-10
1056,2.781279e-11
1057,-1.966327e-10
1058,1.282155e-10
1059,1.710872e-10
1060,-3.979832e-11
1061,4.482936e-10
1062,-6.295470e-10
1063,1.850690e-10
1064,2.202708e-10
1065,-1.201803e-09
1066,1.661762e-10
1067,-2.720353e-10
1068,-9.292266e-10
1069,3.806768e-09
1070,1.572184e-11
1071,-9.838584e-10
1072,-9.776077e-10
1073,8.794222e-10
1074,-2.537254e-10
1075,1.996238e-09
1076,-1.615482e-10
1077,1.200597e-09
1078,-1.470561e-10
1079,-1.529512e-09
1080,-1.726435e-09
1081,4.267370e-09
1082,-2.831931e-10
1083,-6.689184e-10
1084,5.524854e-10
1085,-2.070282e-09
1086,5.951645e-11
1087,-2.590467e-09
1088,-1.373255e-10
1089,1.240468e-10
1090,-8.744926e-11
1091,1.107939e-09
1092,-4.771064e-11
1093,2.232275e-10
1094,-3.079009e-10
1095,-2.121506e-10
1096,8.343763e-12
1097,1.907440e-10
1098,-6.242718e-11
1099,7.271170e-11
1100,-8.840215e-13
1101,9.566681e-11
1102,-2.987552e-10
1103,0.000000e+00
1104,1.065408e-05
1105,3.411260e-10
1106,6.536433e-11
1107,1.885900e-10
1108,-5.512546e-11
1109,-2.211435e-10
1110,1.147692e-10
1111,-4.363177e-10
1112,9.565147e-11
1113,2.089742e-10
1114,-1.484988e-10
1115,2.559334e-10
1116,-3.332984e-11
1117,1.195335e-11
1118,1.613873e-10
1119,-2.091742e-10
1120,7.990490e-11
1121,1.120092e-10
1122,-5.293130e-10
1123,-1.124958e-10
1124,-6.783285e-10
1125,-4.539584e-10
1126,1.868570e-10
1127,6.317574e-10
1128,-6.916092e-10
1129,-5.620190e-10
1130,7.796566e-10
1131,3.486104e-10
1132,-4.609603e-10
1133,-4.274981e-11
1134,-2.343485e-10
1135,8.474885e-10
1136,-3.320574e-10
1137,3.110325e-10
1138,-1.395788e-10
1139,1.258032e-09
1140,1.053599e-10
1141,5.954071e-11
1142,1.827379e-10
1143,-3.438498e-10
1144,-4.752934e-10
1145,9.216353e-11
1146,1.817504e-10
1147,-8.431624e-10
1148,2.613158e-11
1149,-1.492620e-09
1150,1.411143e-10
1151,-7.013459e-10
1152,1.779493e-10
1153,-7.321433e-10
1154,1.413054e-10
1155,-4.983745e-11
1156,-5.419419e-10
1157,1.861882e-09
1158,-1.753742e-11
1159,-1.466442e-09
1160,-5.053838e-10
1161,4.677040e-10
1162,2.628203e-10
1163,5.598323e-10
1164,-7.579862e-11
1165,9.255143e-10
1166,-4.477274e-10
1167,3.350433e-09
1168,2.205882e-10
1169,-1.893790e-09
1170,3.712873e-11
1171,-9.823607e-10
1172,-3.798675e-10
1173,3.274427e-10
1174,-9.192209e-12
1175,-4.824035e-11
1176,7.746150e-11
1177,-7.426433e-10
1178,1.081691e-10
1179,-1.826472e-11
1180,-4.234284e-11
1181,4.138591e-10
1182,1.212965e-10
1183,-5.882177e-10
1184,-9.305580e-11
1185,4.199258e-10
1186,3.841494e-11
1187,-2.307770e-09
1188,-2.074412e-10
1189,1.106830e-09
1190,3.979567e-12
1191,-8.869004e-11
1192,0.000000e+00
1193,-2.806583e-05
1194,-9.972471e-10
1195,1.132769e-10
1196,-6.692367e-10
1197,8.542505e-11
1198,-1.926429e-10
1199,-1.645951e-11
1200,-1.724234e-10
1201,8.013123e-11
1202,-3.090611e-10
1203,-1.017560e-11
1204,-1.798353e-10
1205,2.633023e-11
1206,-5.598967e-10
1207,9.894760e-11
1208,-1.423466e-10
1209,-5.088268e-11
1210,1.494830e-10
1211,1.644131e-11
1212,1.355514e-09
1213,2.242078e-10
1214,-1.291956e-09
1215,-4.057639e-11
1216,-3.315794e-10
1217,1.500045e-10
1218,-4.319200e-10
1219,-5.719491e-11
1220,2.961797e-10
1221,-6.749786e-11
1222,-6.590972e-10
1223,-5.218881e-10
1224,1.707405e-09
1225,-1.177489e-10
1226,-1.139238e-09
1227,-9.817331e-10
1228,2.322213e-09
1229,-1.413219e-10
1230,8.382021e-10
1231,-2.981090e-10
1232,3.792718e-10
1233,-3.613202e-10
1234,-7.690056e-10
1235,-4.261201e-10
1236,1.188106e-09
1237,7.271054e-10
1238,2.914304e-10
1239,-1.938509e-10
1240,3.088330e-10
1241,-5.843474e-11
1242,1.720898e-09
1243,-2.331605e-10
1244,1.735776e-09
1245,-3.770129e-10
1246,3.021403e-09
1247,-2.014390e-10
1248,2.426457e-09
1249,-3.063972e-11
1250,-6.782431e-10
1251,1.624226e-10
1252,-9.188432e-10
1253,4.409648e-11
1254,-4.039360e-10
1255,2.962820e-11
1256,1.210904e-09
1257,-2.087637e-10
1258,1.170121e-09
1259,-1.080022e-11
1260,3.592643e-10
1261,7.552677e-11
1262,-8.994503e-10
1263,2.084070e-10
1264,-3.785842e-10
1265,-4.940827e-10
1266,9.920142e-10
1267,1.465514e-10
1268,-1.328341e-09
1269,0.000000e+00
1270,-6.786441e-06
1271,-1.598856e-10
1272,4.201587e-11
1273,-5.415917e-10
1274,1.295575e-10
1275,-1.849543e-11
1276,-1.648729e-11
1277,-1.477627e-10
1278,2.620138e-11
1279,-1.534463e-11
1280,-4.629926e-11
1281,1.836881e-10
1282,-9.775366e-12
1283,-9.373673e-11
1284,5.757874e-11
1285,-2.153227e-10
1286,8.721768e-12
1287,4.561093e-10
1288,2.273658e-11
1289,-6.736658e-11
1290,-6.523481e-12
1291,7.371419e-11
1292,2.790795e-11
1293,-6.717851e-10
1294,1.439387e-10
1295,-1.171176e-10
1296,-5.711617e-11
1297,-6.683001e-11
1298,-1.187119e-11
1299,8.767869e-10
1300,-1.591750e-10
1301,-1.927522e-10
1302,1.048079e-10
1303,-2.503768e-10
1304,2.464217e-10
